experiment_id,student_id,problem_id,problem_part,scaffold_id,experiment_tag_path,action,timestamp,assistments_reference_action_log_id
PSAZ2G4,155789,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],continue_selected,2020-05-07 19:03:49.584000-04:00,139003089
PSAZ2G4,155789,PRABAMDA,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],problem_started,2020-05-07 19:03:50.381000-04:00,139003090
PSAZ2G4,155789,PRABAMDA,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],correct_response,2020-05-07 19:07:19.597000-04:00,139008516
PSAZ2G4,155789,PRABAMDA,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],problem_finished,2020-05-07 19:07:19.601000-04:00,139008527
PSAZ2G4,155789,,,,,assignment_finished,2020-05-07 19:07:19.866000-04:00,139008572
PSAZ2G4,155836,,,,,assignment_started,2020-05-04 11:51:33.718000-04:00,128200910
PSAZ2G4,155836,PRABAKYN,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,problem_started,2020-05-04 11:51:33.851000-04:00,128200912
PSAZ2G4,155836,PRABAKYN,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,correct_response,2020-05-04 11:53:05.633000-04:00,128210092
PSAZ2G4,155836,PRABAKYN,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,problem_finished,2020-05-04 11:53:05.637000-04:00,128210544
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX,continue_selected,2020-05-04 11:53:09.789000-04:00,128210545
PSAZ2G4,155836,PRACJDJ,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/CO - First Question [pretest],problem_started,2020-05-04 11:53:10.083000-04:00,128210549
PSAZ2G4,155836,PRACJDJ,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/CO - First Question [pretest],wrong_response,2020-05-04 11:54:16.075000-04:00,128217134
PSAZ2G4,155836,PRACJDJ,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/CO - First Question [pretest],problem_finished,2020-05-04 11:54:16.077000-04:00,128217249
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE,continue_selected,2020-05-04 11:54:17.638000-04:00,128217251
PSAZ2G4,155836,PRABAHC6,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-04 11:54:17.922000-04:00,128217255
PSAZ2G4,155836,PRABAHC6,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-04 11:54:46.434000-04:00,128220108
PSAZ2G4,155836,PRABAHC6,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-04 11:54:46.436000-04:00,128220291
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,continue_selected,2020-05-04 11:54:47.998000-04:00,128220292
PSAZ2G4,155836,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-04 11:54:48.180000-04:00,128220294
PSAZ2G4,155836,,,,,assignment_resumed,2020-05-05 10:09:50.769000-04:00,130813279
PSAZ2G4,155836,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,wrong_response,2020-05-05 10:24:10.467000-04:00,130897740
PSAZ2G4,155836,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,hint_requested,2020-05-05 10:24:13.075000-04:00,130898663
PSAZ2G4,155836,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,hint_requested,2020-05-05 10:24:27.274000-04:00,130899465
PSAZ2G4,155836,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,wrong_response,2020-05-05 10:25:17.818000-04:00,130904114
PSAZ2G4,155836,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,answer_requested,2020-05-05 10:25:20.572000-04:00,130905004
PSAZ2G4,155836,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-05 10:25:27.800000-04:00,130905006
PSAZ2G4,155836,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-05 10:25:27.802000-04:00,130905007
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,continue_selected,2020-05-05 10:25:29.882000-04:00,130905008
PSAZ2G4,155836,PRABAFCG,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-05 10:25:29.951000-04:00,130905009
PSAZ2G4,155836,PRABAFCG,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,wrong_response,2020-05-05 10:27:07.819000-04:00,130914436
PSAZ2G4,155836,PRABAFCG,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,hint_requested,2020-05-05 10:27:10.053000-04:00,130915492
PSAZ2G4,155836,PRABAFCG,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,wrong_response,2020-05-05 10:27:41.836000-04:00,130918062
PSAZ2G4,155836,PRABAFCG,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,hint_requested,2020-05-05 10:27:46.950000-04:00,130918063
PSAZ2G4,155836,PRABAFCG,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,answer_requested,2020-05-05 10:28:06.372000-04:00,130920071
PSAZ2G4,155836,PRABAFCG,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-05 10:28:11.759000-04:00,130920521
PSAZ2G4,155836,PRABAFCG,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-05 10:28:11.761000-04:00,130920522
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,continue_selected,2020-05-05 10:28:13.558000-04:00,130920523
PSAZ2G4,155836,PRABAFDJ,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-05 10:28:13.613000-04:00,130920524
PSAZ2G4,155836,PRABAFDJ,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-05 10:42:57.363000-04:00,131007535
PSAZ2G4,155836,PRABAFDJ,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-05 10:42:57.366000-04:00,131007711
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,continue_selected,2020-05-05 10:42:59.623000-04:00,131007712
PSAZ2G4,155836,PRABAFCF,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-05 10:42:59.680000-04:00,131007713
PSAZ2G4,155836,PRABAFCF,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,wrong_response,2020-05-05 10:56:20.520000-04:00,131087287
PSAZ2G4,155836,PRABAFCF,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,hint_requested,2020-05-05 10:56:28.567000-04:00,131088248
PSAZ2G4,155836,PRABAFCF,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,wrong_response,2020-05-05 10:56:56.692000-04:00,131091380
PSAZ2G4,155836,PRABAFCF,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,hint_requested,2020-05-05 10:56:59.668000-04:00,131091381
PSAZ2G4,155836,PRABAFCF,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,answer_requested,2020-05-05 10:57:09.390000-04:00,131092367
PSAZ2G4,155836,PRABAFCF,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-05 10:57:21.191000-04:00,131094418
PSAZ2G4,155836,PRABAFCF,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-05 10:57:21.194000-04:00,131094419
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,continue_selected,2020-05-05 10:57:34.778000-04:00,131094809
PSAZ2G4,155836,PRABAFC9,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-05 10:57:34.837000-04:00,131094810
PSAZ2G4,155836,PRABAFC9,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-05 10:59:29.309000-04:00,131106059
PSAZ2G4,155836,PRABAFC9,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-05 10:59:29.312000-04:00,131106206
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,continue_selected,2020-05-05 10:59:30.867000-04:00,131106207
PSAZ2G4,155836,PRABAFBX,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-05 10:59:30.925000-04:00,131106208
PSAZ2G4,155836,PRABAFBX,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-05 11:05:23.644000-04:00,131141508
PSAZ2G4,155836,PRABAFBX,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-05 11:05:23.647000-04:00,131141689
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,continue_selected,2020-05-05 11:05:25.868000-04:00,131141690
PSAZ2G4,155836,PRABAFDF,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-05 11:05:25.926000-04:00,131141691
PSAZ2G4,155836,PRABAFDF,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,wrong_response,2020-05-05 11:08:48.709000-04:00,131162437
PSAZ2G4,155836,PRABAFDF,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,hint_requested,2020-05-05 11:09:16.521000-04:00,131165664
PSAZ2G4,155836,PRABAFDF,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-05 11:10:33.311000-04:00,131173372
PSAZ2G4,155836,PRABAFDF,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-05 11:10:33.315000-04:00,131173373
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,continue_selected,2020-05-05 11:10:35.002000-04:00,131173374
PSAZ2G4,155836,PRABAFBY,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-05 11:10:35.059000-04:00,131173375
PSAZ2G4,155836,PRABAFBY,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,wrong_response,2020-05-05 11:13:47.309000-04:00,131193423
PSAZ2G4,155836,PRABAFBY,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-05 11:15:21.302000-04:00,131203155
PSAZ2G4,155836,PRABAFBY,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-05 11:15:21.304000-04:00,131203156
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,continue_selected,2020-05-05 11:15:23.274000-04:00,131203157
PSAZ2G4,155836,PRABAFDA,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-05 11:15:23.333000-04:00,131203158
PSAZ2G4,155836,PRABAFDA,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-05 11:16:39.358000-04:00,131210797
PSAZ2G4,155836,PRABAFDA,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-05 11:16:39.362000-04:00,131210976
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,continue_selected,2020-05-05 11:16:41.163000-04:00,131210977
PSAZ2G4,155836,PRABAFB2,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-05 11:16:41.221000-04:00,131210978
PSAZ2G4,155836,PRABAFB2,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-05 11:18:43.223000-04:00,131222653
PSAZ2G4,155836,PRABAFB2,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-05 11:18:43.227000-04:00,131223186
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,continue_selected,2020-05-05 11:18:49.146000-04:00,131223187
PSAZ2G4,155836,PRABAMEW,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-05 11:18:49.205000-04:00,131223188
PSAZ2G4,155836,PRABAMEW,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-05 11:21:06.858000-04:00,131236177
PSAZ2G4,155836,PRABAMEW,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-05 11:21:06.861000-04:00,131236180
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX,continue_selected,2020-05-05 11:21:09.316000-04:00,131236425
PSAZ2G4,155836,PRABAKYP,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,problem_started,2020-05-05 11:21:09.361000-04:00,131236426
PSAZ2G4,155836,PRABAKYP,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,correct_response,2020-05-05 11:21:28.891000-04:00,131238386
PSAZ2G4,155836,PRABAKYP,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,problem_finished,2020-05-05 11:21:28.895000-04:00,131238883
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX,continue_selected,2020-05-05 11:21:33.260000-04:00,131238884
PSAZ2G4,155836,PRABAHDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],problem_started,2020-05-05 11:21:33.403000-04:00,131238886
PSAZ2G4,155836,PRABAHDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],correct_response,2020-05-05 11:26:26.369000-04:00,131269120
PSAZ2G4,155836,PRABAHDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],problem_finished,2020-05-05 11:26:26.373000-04:00,131269368
PSAZ2G4,155836,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],continue_selected,2020-05-05 11:26:28.657000-04:00,131269370
PSAZ2G4,155836,PRABAMDA,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],problem_started,2020-05-05 11:26:28.705000-04:00,131269371
PSAZ2G4,155836,PRABAMDA,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],correct_response,2020-05-05 11:29:01.295000-04:00,131284827
PSAZ2G4,155836,PRABAMDA,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],problem_finished,2020-05-05 11:29:01.299000-04:00,131284973
PSAZ2G4,155836,,,,,assignment_finished,2020-05-05 11:29:01.348000-04:00,131284977
PSAZ2G4,156161,,,,,assignment_started,2020-05-05 09:19:43.073000-04:00,130586343
PSAZ2G4,156161,PRABAKYN,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,problem_started,2020-05-05 09:19:43.454000-04:00,130586345
PSAZ2G4,156161,PRABAKYN,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,correct_response,2020-05-05 09:20:15.305000-04:00,130588214
PSAZ2G4,156161,PRABAKYN,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,problem_finished,2020-05-05 09:20:15.311000-04:00,130588434
PSAZ2G4,156161,,,,Surface Area Rectangular Prism 7.G.B.6 EX,continue_selected,2020-05-05 09:20:18.646000-04:00,130588435
PSAZ2G4,156161,PRACJDJ,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/CO - First Question [pretest],problem_started,2020-05-05 09:20:19.145000-04:00,130588439
PSAZ2G4,156161,PRACJDJ,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/CO - First Question [pretest],correct_response,2020-05-05 09:22:58.059000-04:00,130597918
PSAZ2G4,156161,PRACJDJ,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/CO - First Question [pretest],problem_finished,2020-05-05 09:22:58.064000-04:00,130598127
PSAZ2G4,156161,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE,continue_selected,2020-05-05 09:23:00.767000-04:00,130598129
PSAZ2G4,156161,PRABAMDU,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Right - No Choice [ignore]/CO after right on 1st,problem_started,2020-05-05 09:23:01.412000-04:00,130598133
PSAZ2G4,156161,PRABAMDU,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Right - No Choice [ignore]/CO after right on 1st,correct_response,2020-05-05 09:23:12.527000-04:00,130598903
PSAZ2G4,156161,PRABAMDU,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Right - No Choice [ignore]/CO after right on 1st,problem_finished,2020-05-05 09:23:12.530000-04:00,130599029
PSAZ2G4,156161,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Right - No Choice [ignore]/CO after right on 1st,continue_selected,2020-05-05 09:23:14.005000-04:00,130599030
PSAZ2G4,156161,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Right - No Choice [ignore]/CO after right on 1st,problem_started,2020-05-05 09:23:14.536000-04:00,130599032
PSAZ2G4,156161,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Right - No Choice [ignore]/CO after right on 1st,correct_response,2020-05-05 09:28:52.243000-04:00,130621168
PSAZ2G4,156161,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Right - No Choice [ignore]/CO after right on 1st,problem_finished,2020-05-05 09:28:52.247000-04:00,130621835
PSAZ2G4,156161,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Right - No Choice [ignore]/CO after right on 1st,continue_selected,2020-05-05 09:29:58.829000-04:00,130625483
PSAZ2G4,156161,PRABAFCG,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Right - No Choice [ignore]/CO after right on 1st,problem_started,2020-05-05 09:29:58.941000-04:00,130625484
PSAZ2G4,156161,PRABAFCG,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Right - No Choice [ignore]/CO after right on 1st,correct_response,2020-05-05 09:33:24.178000-04:00,130639239
PSAZ2G4,156161,PRABAFCG,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Right - No Choice [ignore]/CO after right on 1st,problem_finished,2020-05-05 09:33:24.182000-04:00,130639245
PSAZ2G4,156161,,,,Surface Area Rectangular Prism 7.G.B.6 EX,continue_selected,2020-05-05 09:33:26.474000-04:00,130639404
PSAZ2G4,156161,PRABAKYP,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,problem_started,2020-05-05 09:33:26.572000-04:00,130639405
PSAZ2G4,156161,PRABAKYP,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,correct_response,2020-05-05 09:33:41.535000-04:00,130640491
PSAZ2G4,156161,PRABAKYP,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,problem_finished,2020-05-05 09:33:41.538000-04:00,130640562
PSAZ2G4,156161,,,,Surface Area Rectangular Prism 7.G.B.6 EX,continue_selected,2020-05-05 09:33:42.516000-04:00,130640563
PSAZ2G4,156161,PRABAHDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],problem_started,2020-05-05 09:33:42.821000-04:00,130640565
PSAZ2G4,156161,PRABAHDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],correct_response,2020-05-05 09:38:32.539000-04:00,130661190
PSAZ2G4,156161,PRABAHDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],problem_finished,2020-05-05 09:38:32.542000-04:00,130661375
PSAZ2G4,156161,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],continue_selected,2020-05-05 09:38:34.494000-04:00,130661376
PSAZ2G4,156161,PRABAMDA,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],problem_started,2020-05-05 09:38:34.592000-04:00,130661377
PSAZ2G4,156161,PRABAMDA,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],correct_response,2020-05-05 09:41:05.332000-04:00,130672950
PSAZ2G4,156161,PRABAMDA,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Post Test [posttest],problem_finished,2020-05-05 09:41:05.335000-04:00,130672960
PSAZ2G4,156161,,,,,assignment_finished,2020-05-05 09:41:05.463000-04:00,130672963
PSAZ2G4,156282,,,,,assignment_started,2020-05-04 15:21:08.460000-04:00,129375852
PSAZ2G4,156282,PRABAKYN,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,problem_started,2020-05-04 15:21:18.469000-04:00,129376305
PSAZ2G4,156282,PRABAKYN,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,correct_response,2020-05-04 15:22:39.448000-04:00,129382076
PSAZ2G4,156282,PRABAKYN,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX,problem_finished,2020-05-04 15:22:39.460000-04:00,129382282
PSAZ2G4,156282,,,,Surface Area Rectangular Prism 7.G.B.6 EX,continue_selected,2020-05-04 15:22:41.230000-04:00,129382283
PSAZ2G4,156282,PRACJDJ,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/CO - First Question [pretest],problem_started,2020-05-04 15:22:42.043000-04:00,129382287
PSAZ2G4,156282,PRACJDJ,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/CO - First Question [pretest],wrong_response,2020-05-04 15:22:59.008000-04:00,129383437
PSAZ2G4,156282,PRACJDJ,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/CO - First Question [pretest],problem_finished,2020-05-04 15:22:59.014000-04:00,129383443
PSAZ2G4,156282,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE,continue_selected,2020-05-04 15:23:10.117000-04:00,129384325
PSAZ2G4,156282,PRABAHC7,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-04 15:23:10.783000-04:00,129384329
PSAZ2G4,156282,PRABAHC7,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-04 15:23:19.112000-04:00,129384899
PSAZ2G4,156282,PRABAHC7,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-04 15:23:19.119000-04:00,129385073
PSAZ2G4,156282,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,continue_selected,2020-05-04 15:23:20.521000-04:00,129385074
PSAZ2G4,156282,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-04 15:23:21.260000-04:00,129385076
PSAZ2G4,156282,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,wrong_response,2020-05-04 15:23:54.446000-04:00,129387617
PSAZ2G4,156282,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,hint_requested,2020-05-04 15:23:56.769000-04:00,129388303
PSAZ2G4,156282,,,,,assignment_resumed,2020-05-06 14:18:38.411000-04:00,135191519
PSAZ2G4,156282,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,hint_requested,2020-05-06 14:18:47.242000-04:00,135192312
PSAZ2G4,156282,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,answer_requested,2020-05-06 14:18:54.759000-04:00,135193139
PSAZ2G4,156282,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,correct_response,2020-05-06 14:18:58.587000-04:00,135193141
PSAZ2G4,156282,PRABAFDB,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_finished,2020-05-06 14:18:58.598000-04:00,135193142
PSAZ2G4,156282,,,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,continue_selected,2020-05-06 14:18:59.566000-04:00,135193143
PSAZ2G4,156282,PRABAFCG,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,problem_started,2020-05-06 14:18:59.813000-04:00,135193144
PSAZ2G4,156282,PRABAFCG,1.0,,Surface Area Rectangular Prism 7.G.B.6 EX/Experiment/ITE/Wrong - In study/Conditions,wrong_response,2020-05-06 14:19:30.373000-04:00,135195761
