experiment_id,student_id,problem_id,problem_part,scaffold_id,experiment_tag_path,action,timestamp,assistments_reference_action_log_id
PSARZX2,343590,PRA3UD6,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2020-05-11 20:46:10.836000-04:00,144659577
PSARZX2,343590,PRA3UD6,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2020-05-11 20:46:15.984000-04:00,144659720
PSARZX2,343590,PRA3UD6,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2020-05-11 20:46:15.990000-04:00,144659762
PSARZX2,343590,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2020-05-11 20:46:17.386000-04:00,144659763
PSARZX2,343590,PRA3UEG,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2020-05-11 20:46:17.675000-04:00,144659764
PSARZX2,343590,PRA3UEG,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2020-05-11 20:46:43.632000-04:00,144660313
PSARZX2,343590,PRA3UEG,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2020-05-11 20:46:43.643000-04:00,144660405
PSARZX2,343590,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2020-05-11 20:46:46.230000-04:00,144660407
PSARZX2,343590,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,problem_started,2020-05-11 20:46:47.546000-04:00,144660410
PSARZX2,343590,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,wrong_response,2020-05-11 20:46:55.782000-04:00,144660573
PSARZX2,343590,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,problem_finished,2020-05-11 20:46:55.789000-04:00,144660640
PSARZX2,343590,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,continue_selected,2020-05-11 20:46:58.057000-04:00,144660641
PSARZX2,343590,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2020-05-11 20:46:58.867000-04:00,144660643
PSARZX2,343590,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2020-05-11 20:47:07.233000-04:00,144660819
PSARZX2,343590,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2020-05-11 20:47:07.240000-04:00,144660846
PSARZX2,343590,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2020-05-11 20:47:07.906000-04:00,144660847
PSARZX2,343590,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2020-05-11 20:47:08.235000-04:00,144660848
PSARZX2,343590,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2020-05-11 20:47:17.488000-04:00,144661017
PSARZX2,343590,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2020-05-11 20:47:17.498000-04:00,144661108
PSARZX2,343590,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2020-05-11 20:47:20.155000-04:00,144661109
PSARZX2,343590,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2020-05-11 20:47:20.486000-04:00,144661110
PSARZX2,343590,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2020-05-11 20:47:29.059000-04:00,144661277
PSARZX2,343590,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2020-05-11 20:47:29.065000-04:00,144661305
PSARZX2,343590,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2020-05-11 20:47:30.776000-04:00,144661306
PSARZX2,343590,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2020-05-11 20:47:31.244000-04:00,144661307
PSARZX2,343590,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2020-05-11 20:47:51.281000-04:00,144661733
PSARZX2,343590,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2020-05-11 20:47:51.292000-04:00,144661754
PSARZX2,343590,,,,,assignment_finished,2020-05-11 20:47:51.968000-04:00,144661764
PSARZX2,343820,,,,,assignment_started,2021-03-23 15:18:46.980000-04:00,667882485
PSARZX2,343820,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_started,2021-03-23 15:18:47.534000-04:00,667882487
PSARZX2,343820,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,correct_response,2021-03-23 15:18:58.829000-04:00,667883107
PSARZX2,343820,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_finished,2021-03-23 15:18:58.836000-04:00,667883169
PSARZX2,343820,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2021-03-23 15:19:00.414000-04:00,667883170
PSARZX2,343820,PRA3UDM,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-03-23 15:19:02.128000-04:00,667883172
PSARZX2,343820,PRA3UDM,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-03-23 15:20:28.239000-04:00,667887123
PSARZX2,343820,PRA3UDM,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-03-23 15:20:28.245000-04:00,667887317
PSARZX2,343820,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-03-23 15:20:32.754000-04:00,667887318
PSARZX2,343820,PRA3UCV,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-03-23 15:20:32.849000-04:00,667887319
PSARZX2,343820,PRA3UCV,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-03-23 15:20:49.216000-04:00,667888086
PSARZX2,343820,PRA3UCV,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-03-23 15:20:49.220000-04:00,667888107
PSARZX2,343820,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-03-23 15:20:49.538000-04:00,667888108
PSARZX2,343820,PRA3UC7,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-03-23 15:20:49.631000-04:00,667888109
PSARZX2,343820,PRA3UC7,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-03-23 15:20:53.270000-04:00,667888277
PSARZX2,343820,PRA3UC7,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-03-23 15:20:53.275000-04:00,667888325
PSARZX2,343820,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2021-03-23 15:20:53.580000-04:00,667888327
PSARZX2,343820,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,problem_started,2021-03-23 15:20:54.474000-04:00,667888330
PSARZX2,343820,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,wrong_response,2021-03-23 15:21:05.161000-04:00,667888889
PSARZX2,343820,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,problem_finished,2021-03-23 15:21:05.167000-04:00,667889018
PSARZX2,343820,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,continue_selected,2021-03-23 15:21:07.109000-04:00,667889019
PSARZX2,343820,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2021-03-23 15:21:07.855000-04:00,667889021
PSARZX2,343820,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2021-03-23 15:21:12.927000-04:00,667889409
PSARZX2,343820,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2021-03-23 15:21:12.932000-04:00,667889568
PSARZX2,343820,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2021-03-23 15:21:13.181000-04:00,667889569
PSARZX2,343820,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2021-03-23 15:21:13.283000-04:00,667889570
PSARZX2,343820,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2021-03-23 15:21:16.268000-04:00,667889571
PSARZX2,343820,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2021-03-23 15:21:16.271000-04:00,667890231
PSARZX2,343820,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2021-03-23 15:21:17.114000-04:00,667890232
PSARZX2,343820,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2021-03-23 15:21:17.207000-04:00,667890233
PSARZX2,343820,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2021-03-23 15:21:33.128000-04:00,667890500
PSARZX2,343820,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2021-03-23 15:21:33.132000-04:00,667890512
PSARZX2,343820,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2021-03-23 15:21:33.426000-04:00,667890513
PSARZX2,343820,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2021-03-23 15:21:33.523000-04:00,667890514
PSARZX2,343820,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2021-03-23 15:21:37.088000-04:00,667890728
PSARZX2,343820,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2021-03-23 15:21:37.091000-04:00,667890736
PSARZX2,343820,,,,,assignment_finished,2021-03-23 15:21:37.302000-04:00,667890911
PSARZX2,344007,,,,,assignment_started,2021-03-23 11:36:16.161000-04:00,666911774
PSARZX2,344007,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_started,2021-03-23 11:36:17.029000-04:00,666911778
PSARZX2,344007,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,correct_response,2021-03-23 11:36:51.253000-04:00,666914231
PSARZX2,344007,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_finished,2021-03-23 11:36:51.275000-04:00,666914454
PSARZX2,344007,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2021-03-23 11:36:52.992000-04:00,666914455
PSARZX2,344007,PRA3UC2,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-03-23 11:36:54.129000-04:00,666914457
PSARZX2,344007,PRA3UC2,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-03-23 11:37:40.378000-04:00,666917984
PSARZX2,344007,PRA3UC2,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-03-23 11:37:40.386000-04:00,666918044
PSARZX2,344007,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-03-23 11:37:41.191000-04:00,666918045
PSARZX2,344007,PRA3UEB,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-03-23 11:37:41.321000-04:00,666918046
PSARZX2,344007,PRA3UEB,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-03-23 11:37:57.851000-04:00,666919148
PSARZX2,344007,PRA3UEB,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-03-23 11:37:57.865000-04:00,666919188
PSARZX2,344007,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-03-23 11:37:58.428000-04:00,666919189
PSARZX2,344007,PRA3UC4,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-03-23 11:37:58.585000-04:00,666919190
PSARZX2,344007,,,,,assignment_resumed,2021-03-23 11:39:38.447000-04:00,666926474
PSARZX2,344007,PRA3UC4,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,wrong_response,2021-03-23 11:41:11.818000-04:00,666933562
PSARZX2,344007,PRA3UC4,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-03-23 11:44:39.959000-04:00,666948808
PSARZX2,344007,PRA3UC4,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-03-23 11:44:39.977000-04:00,666948809
PSARZX2,344007,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-03-23 11:44:40.529000-04:00,666948810
PSARZX2,344007,PRA3UD3,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-03-23 11:44:40.696000-04:00,666948811
PSARZX2,344037,,,,,assignment_started,2021-01-20 10:02:57.424000-05:00,550376123
PSARZX2,344037,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_started,2021-01-20 10:02:58.195000-05:00,550376125
PSARZX2,344037,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,correct_response,2021-01-20 10:15:24.348000-05:00,550439404
PSARZX2,344037,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_finished,2021-01-20 10:15:24.359000-05:00,550439564
PSARZX2,344037,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2021-01-20 10:15:25.482000-05:00,550439565
PSARZX2,344037,PRA3UD6,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-01-20 10:15:26.103000-05:00,550439567
PSARZX2,344037,PRA3UD6,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,wrong_response,2021-01-20 10:15:39.008000-05:00,550440642
PSARZX2,344037,PRA3UD6,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,hint_requested,2021-01-20 10:15:40.980000-05:00,550441499
PSARZX2,344037,PRA3UD6,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,answer_requested,2021-01-20 10:16:01.459000-05:00,550443100
PSARZX2,344037,PRA3UD6,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-01-20 10:16:06.402000-05:00,550443102
PSARZX2,344037,PRA3UD6,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-01-20 10:16:06.414000-05:00,550443103
PSARZX2,344037,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-01-20 10:16:06.838000-05:00,550443104
PSARZX2,344037,PRA3UDC,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-01-20 10:16:06.983000-05:00,550443105
PSARZX2,344037,PRA3UDC,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,hint_requested,2021-01-20 10:16:17.061000-05:00,550443987
PSARZX2,344037,PRA3UDC,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,wrong_response,2021-01-20 10:17:23.215000-05:00,550450235
PSARZX2,344037,PRA3UDC,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,answer_requested,2021-01-20 10:17:34.280000-05:00,550451115
PSARZX2,344037,PRA3UDC,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-01-20 10:17:37.811000-05:00,550451217
PSARZX2,344037,PRA3UDC,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-01-20 10:17:37.818000-05:00,550451218
PSARZX2,344037,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-01-20 10:17:38.206000-05:00,550451219
PSARZX2,344037,PRA3UDQ,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-01-20 10:17:38.339000-05:00,550451220
PSARZX2,344037,PRA3UDQ,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-01-20 10:18:31.152000-05:00,550455947
PSARZX2,344037,PRA3UDQ,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-01-20 10:18:31.158000-05:00,550456007
PSARZX2,344037,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-01-20 10:18:31.535000-05:00,550456008
PSARZX2,344037,PRA3UDF,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-01-20 10:18:31.695000-05:00,550456009
PSARZX2,344037,PRA3UDF,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-01-20 10:18:45.306000-05:00,550457154
PSARZX2,344037,PRA3UDF,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-01-20 10:18:45.311000-05:00,550457204
PSARZX2,344037,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-01-20 10:18:45.793000-05:00,550457205
PSARZX2,344037,PRA3UC6,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-01-20 10:18:45.933000-05:00,550457206
PSARZX2,344037,PRA3UC6,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-01-20 10:20:55.629000-05:00,550467866
PSARZX2,344037,PRA3UC6,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-01-20 10:20:55.634000-05:00,550468073
PSARZX2,344037,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2021-01-20 10:20:57.208000-05:00,550468075
PSARZX2,344037,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,problem_started,2021-01-20 10:20:57.862000-05:00,550468081
PSARZX2,344037,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,wrong_response,2021-01-20 10:21:22.344000-05:00,550470178
PSARZX2,344037,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,problem_finished,2021-01-20 10:21:22.351000-05:00,550470365
PSARZX2,344037,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,continue_selected,2021-01-20 10:21:23.943000-05:00,550470367
PSARZX2,344037,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2021-01-20 10:21:24.689000-05:00,550470369
PSARZX2,344037,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2021-01-20 10:21:39.754000-05:00,550471643
PSARZX2,344037,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2021-01-20 10:21:39.759000-05:00,550471687
PSARZX2,344037,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2021-01-20 10:21:40.311000-05:00,550471688
PSARZX2,344037,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2021-01-20 10:21:40.469000-05:00,550471689
PSARZX2,344037,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2021-01-20 10:21:59.822000-05:00,550473474
PSARZX2,344037,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2021-01-20 10:21:59.834000-05:00,550473608
PSARZX2,344037,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2021-01-20 10:22:00.864000-05:00,550473609
PSARZX2,344037,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2021-01-20 10:22:01.030000-05:00,550473610
PSARZX2,344037,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2021-01-20 10:22:36.775000-05:00,550476587
PSARZX2,344037,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2021-01-20 10:22:36.780000-05:00,550476643
PSARZX2,344037,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2021-01-20 10:22:37.134000-05:00,550476645
PSARZX2,344037,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2021-01-20 10:22:37.281000-05:00,550476646
PSARZX2,344037,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2021-01-20 10:23:19.231000-05:00,550480149
PSARZX2,344037,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2021-01-20 10:23:19.235000-05:00,550480165
PSARZX2,344037,,,,,assignment_finished,2021-01-20 10:23:19.549000-05:00,550480176
PSARZX2,344112,,,,,assignment_started,2021-03-23 11:32:35.813000-04:00,666896654
PSARZX2,344112,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_started,2021-03-23 11:32:36.390000-04:00,666896662
PSARZX2,344112,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,correct_response,2021-03-23 11:32:52.286000-04:00,666897723
PSARZX2,344112,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_finished,2021-03-23 11:32:52.295000-04:00,666901644
PSARZX2,344112,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2021-03-23 11:32:59.412000-04:00,666901645
PSARZX2,344112,PRA3UDC,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-03-23 11:34:25.897000-04:00,666903578
PSARZX2,344112,,,,,assignment_resumed,2021-03-23 11:35:00.093000-04:00,666906345
PSARZX2,344112,PRA3UDC,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,wrong_response,2021-03-23 11:35:33.053000-04:00,666908754
PSARZX2,344112,PRA3UDC,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,wrong_response,2021-03-23 11:36:34.722000-04:00,666913601
PSARZX2,344112,PRA3UDC,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,hint_requested,2021-03-23 11:36:38.982000-04:00,666913604
PSARZX2,344112,PRA3UDC,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-03-23 11:37:13.985000-04:00,666916129
PSARZX2,344112,PRA3UDC,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-03-23 11:37:13.992000-04:00,666916130
PSARZX2,344112,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-03-23 11:37:15.512000-04:00,666916131
PSARZX2,344112,PRA3UDS,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-03-23 11:37:15.624000-04:00,666916132
PSARZX2,344112,PRA3UDS,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-03-23 11:37:54.524000-04:00,666918885
PSARZX2,344112,PRA3UDS,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-03-23 11:37:54.530000-04:00,666918921
PSARZX2,344112,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-03-23 11:37:55.175000-04:00,666918922
PSARZX2,344112,PRA3UD4,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-03-23 11:37:55.287000-04:00,666918923
PSARZX2,344112,PRA3UD4,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-03-23 11:38:12.679000-04:00,666920079
PSARZX2,344112,PRA3UD4,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-03-23 11:38:12.684000-04:00,666920096
PSARZX2,344112,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-03-23 11:38:13.127000-04:00,666920097
PSARZX2,344112,PRA3UEA,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-03-23 11:38:13.246000-04:00,666920098
PSARZX2,344112,PRA3UEA,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-03-23 11:38:34.069000-04:00,666921653
PSARZX2,344112,PRA3UEA,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-03-23 11:38:34.074000-04:00,666921771
PSARZX2,344112,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2021-03-23 11:38:34.542000-04:00,666921773
PSARZX2,344112,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,problem_started,2021-03-23 11:38:35.422000-04:00,666921776
PSARZX2,344379,,,,,assignment_started,2020-05-11 19:24:44.536000-04:00,144548092
PSARZX2,344379,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_started,2020-05-11 19:24:45.055000-04:00,144548096
PSARZX2,344379,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,correct_response,2020-05-11 19:25:05.068000-04:00,144548643
PSARZX2,344379,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_finished,2020-05-11 19:25:05.078000-04:00,144548696
PSARZX2,344379,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2020-05-11 19:25:06.696000-04:00,144548697
PSARZX2,344379,PRA3UDD,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2020-05-11 19:25:07.337000-04:00,144548700
PSARZX2,344379,PRA3UDD,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2020-05-11 19:25:13.532000-04:00,144548855
PSARZX2,344379,PRA3UDD,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2020-05-11 19:25:13.539000-04:00,144548891
PSARZX2,344379,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2020-05-11 19:25:14.329000-04:00,144548892
PSARZX2,344379,PRA3UDC,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2020-05-11 19:25:14.484000-04:00,144548893
